0,-0.64
2,-0.23
4,-0.43
6,-0.07
8,1.35
10,2.68
12,4.37
14,5.93
16,6.36
19,6.32
21,6.11
23,6.29
25,7.17
27,8.06
30,8.27
32,17.00
34,17.00
36,14.18
38,17.00
40,3.24
42,-4.81
45,-8.65
47,-0.53
49,4.05
51,9.52
53,3.32
55,-3.67
57,-10.62
59,-14.91
61,-12.60
63,-5.72
65,-2.72
67,-1.12
70,-7.54
73,-13.91
75,-15.00
77,-15.00
79,-8.96
81,-5.19
83,-3.34
85,-5.08
87,-9.69
89,-11.85
92,-10.05
94,-4.92
96,-0.82
98,1.98
100,1.70
102,-1.38
104,-2.54
106,-0.29
108,8.25
110,8.05
113,10.16
116,9.58
118,5.53
120,3.26
122,3.88
124,5.34
126,10.93
128,12.78
131,12.22
133,10.31
135,7.14
137,4.40
139,4.97
141,6.84
143,8.25
145,8.80
148,7.44
150,2.91
152,0.43
154,-0.77
156,-0.39
159,1.19
161,0.61
163,-1.52
165,-4.33
168,-6.83
170,-7.61
172,-4.81
174,7.21
176,1.48
178,-6.29
180,-7.53
182,-10.87
185,-12.34
187,-12.16
189,-9.81
191,-7.86
193,-5.51
195,-4.55
197,-7.31
201,-8.23
203,-8.29
205,-6.29
207,-2.93
209,-1.22
211,-1.37
213,-2.21
215,-2.80
218,-1.59
220,-0.04
222,1.44
224,2.48
226,2.88
228,3.00
230,3.29
232,17.00
234,8.69
237,17.00
239,17.00
241,-3.88
244,-8.06
246,-12.63
248,0.83
250,2.89
253,13.66
255,2.76
257,6.16
259,-5.61
261,-10.64
263,-5.22
265,-0.67
267,0.51
270,0.16
272,-6.77
274,-10.70
276,-11.17
278,-7.79
280,-3.43
282,-2.58
284,-3.96
288,-7.50
290,-9.75
292,-8.82
294,-6.43
296,-2.42
298,0.66
300,-0.35
302,-1.97
305,-3.99
307,-3.72
309,0.28
311,3.56
313,5.52
315,5.11
317,3.56
319,2.39
322,2.37
324,4.17
326,6.41
329,7.86
331,8.07
333,6.26
335,4.83
337,4.35
339,4.63
342,5.60
344,6.66
346,6.65
348,5.40
350,3.68
352,2.20
354,1.55
356,1.80
358,2.51
361,2.12
363,0.75
365,-1.06
367,-2.64
369,-0.22
372,17.00
374,-5.77
376,-3.93
379,-2.53
381,-6.34
383,-7.45
385,-5.92
387,-7.27
389,-5.99
391,-5.99
393,-6.17
396,-8.63
398,-10.27
400,-10.29
402,-9.28
404,-7.41
406,-6.43
408,-5.96
410,-6.48
414,-7.56
416,-6.33
