0,0.01
2,0.00
4,0.01
6,0.01
8,0.00
10,0.01
12,0.00
14,-0.00
16,-0.00
18,-0.00
21,0.00
23,0.01
25,0.01
27,0.01
30,0.00
32,0.00
34,0.00
36,0.01
38,0.01
40,0.01
42,0.00
44,0.01
46,0.00
48,0.01
50,0.01
52,0.01
54,0.00
57,0.00
59,0.01
61,0.01
63,0.01
65,0.00
67,0.00
69,0.01
72,0.00
74,0.01
76,0.02
78,0.02
80,0.01
82,0.01
84,0.01
86,0.01
88,0.01
90,0.01
93,0.01
95,0.00
97,0.01
99,0.01
101,0.01
103,0.01
105,0.01
107,0.01
109,0.01
111,0.01
113,0.01
116,0.02
119,0.01
121,0.01
123,0.01
125,0.01
127,0.01
129,-0.00
131,-0.00
133,0.01
135,0.02
137,0.02
140,0.01
142,0.01
144,0.01
146,0.01
148,0.00
150,0.01
152,0.01
154,0.00
156,-0.00
160,0.01
162,0.00
164,0.01
166,0.01
168,0.01
170,0.00
172,0.01
174,0.01
176,0.01
178,0.01
181,0.00
183,0.00
185,0.01
187,0.01
189,0.00
191,0.01
193,0.01
195,0.01
197,0.00
200,0.01
203,0.00
205,0.01
207,0.00
209,0.00
211,0.02
213,0.01
215,0.01
217,0.01
219,0.01
221,0.01
224,0.01
226,0.02
228,0.01
230,0.00
232,0.01
234,0.00
236,0.01
238,0.01
240,0.01
243,0.00
246,0.01
248,0.01
250,0.01
252,0.01
254,0.00
256,0.02
258,0.00
260,0.01
262,0.01
264,-0.00
267,0.01
269,0.01
271,0.01
273,0.01
275,0.01
277,0.00
279,0.01
281,0.01
283,0.00
286,0.01
289,0.01
291,-0.01
293,0.01
295,0.00
297,0.01
299,0.01
301,0.01
303,0.01
305,0.01
308,0.01
310,0.02
312,0.00
314,0.01
316,0.01
318,0.00
320,0.00
322,0.00
324,0.01
326,0.01
329,0.01
332,0.00
334,0.00
336,0.02
338,0.00
340,0.00
342,0.00
344,0.01
346,0.00
348,0.01
351,0.01
353,0.01
355,0.01
357,0.00
359,0.00
361,0.02
363,0.01
365,0.01
367,0.01
369,0.01
373,0.01
375,0.01
377,0.01
379,0.00
381,0.01
383,0.00
385,0.00
387,-0.00
389,0.01
391,0.01
394,0.01
396,0.00
398,0.01
400,0.01
402,0.02
404,0.00
406,-0.00
408,0.01
410,0.01
412,0.01
416,0.02
418,0.00
420,0.01
422,0.01
424,0.01
426,0.00
428,0.01
430,0.01
432,0.01
434,0.01
437,0.02
439,0.01
441,0.00
443,0.01
445,0.01
447,0.01
449,0.00
451,0.01
453,0.01
456,0.00
459,0.01
461,0.01
463,0.01
465,0.01
467,0.00
469,0.00
471,0.02
473,0.00
475,0.01
477,0.00
480,0.00
482,0.00
484,0.01
486,0.00
488,0.01
490,0.01
492,0.01
494,0.00
496,0.00
499,0.01
502,0.00
504,0.01
506,0.00
508,-0.00
510,-0.00
512,0.01
514,0.01
516,0.01
518,0.00
521,0.00
523,-0.00
525,0.01
527,0.01
529,0.01
531,0.01
533,0.00
535,0.00
537,0.00
539,0.01
543,0.01
545,0.02
547,0.01
549,0.01
551,0.01
553,0.01
555,0.01
557,0.02
559,0.01
561,0.00
564,0.01
566,0.00
568,0.01
570,0.01
572,0.01
574,0.01
576,0.01
578,0.01
580,0.00
582,0.01
586,0.00
588,-0.00
590,-0.00
592,0.01
594,0.01
596,0.00
598,0.01
600,0.00
602,0.01
605,0.01
607,-0.01
609,0.01
611,0.01
613,0.01
615,0.00
617,0.00
619,0.00
621,0.02
623,0.01
627,-0.01
629,0.00
631,0.01
633,0.01
635,0.01
637,0.00
639,-0.00
641,0.01
643,0.01
645,0.01
648,0.01
650,0.01
652,0.01
654,0.01
656,0.01
658,0.01
660,0.01
662,0.00
664,0.01
666,0.01
670,0.01
672,0.01
674,0.01
676,0.01
678,0.01
680,0.00
682,0.01
684,0.01
686,0.01
688,0.00
691,0.01
693,0.02
695,0.01
697,0.01
699,0.01
701,0.00
703,0.01
705,0.01
707,0.01
709,0.01
713,0.01
715,0.01
717,0.00
719,0.01
721,0.00
723,0.01
725,0.01
727,0.01
729,-0.00
732,0.01
734,0.00
736,0.01
738,0.01
740,0.01
742,0.00
744,0.00
746,-0.00
748,0.00
750,0.01
753,0.01
756,0.01
758,0.00
760,0.01
762,0.01
764,0.01
766,0.00
768,0.01
770,0.01
772,0.02
775,0.01
777,0.01
779,0.01
781,0.01
783,0.00
785,0.00
787,0.00
789,0.01
791,0.00
793,0.01
796,0.01
799,0.01
801,0.01
803,0.01
805,0.01
807,0.00
809,0.01
811,0.01
813,0.01
815,0.01
818,0.01
820,0.01
822,0.01
824,0.01
826,0.01
828,0.00
830,0.01
832,0.00
834,0.00
836,0.00
840,0.01
842,0.01
844,0.01
846,0.01
848,0.01
850,0.00
852,0.00
854,-0.00
856,0.01
858,0.00
861,0.01
863,0.00
865,0.00
867,0.01
869,0.01
871,0.01
873,0.01
875,0.01
877,0.00
880,0.00
883,-0.00
885,0.01
887,0.01
889,0.00
891,0.01
893,0.01
895,0.01
897,0.01
899,0.00
902,0.01
904,0.01
906,0.00
908,0.01
910,0.01
912,0.01
914,0.01
916,0.00
918,0.00
920,0.01
923,0.01
926,0.01
928,0.00
930,0.00
932,0.00
934,0.01
936,0.00
938,0.01
940,0.00
942,0.01
945,0.01
947,0.00
949,0.01
951,0.01
953,0.01
955,0.01
957,0.01
959,0.01
961,0.01
963,0.01
966,0.00
969,0.01
971,0.01
973,0.00
975,0.01
977,0.01
979,0.01
981,0.01
983,0.01
985,0.01
988,0.01
990,0.01
992,0.00
994,0.01
996,0.01
998,0.01
1000,0.01
1002,0.01
1004,0.01
1007,0.01
1009,0.01
1012,0.01
1014,0.01
1016,0.00
1018,0.01
1021,0.01
1023,-0.01
1025,0.01
1027,0.01
1029,-0.00
1031,0.00
1033,0.00
1036,0.00
1038,0.01
1040,0.00
1042,0.00
1044,0.00
1046,0.02
1048,0.00
1051,0.01
1054,-0.00
1056,0.00
1058,0.01
1060,0.00
1062,0.01
1064,0.01
1067,0.01
1069,0.02
1071,0.01
1073,0.01
1075,0.01
1077,0.02
1079,0.01
1082,0.01
1084,0.00
1086,0.01
1088,0.00
1090,0.01
1092,0.01
1094,0.01
1098,0.01
1100,0.01
1102,0.01
1104,0.01
1106,0.01
1108,0.01
1111,0.00
1113,0.01
1115,0.01
1117,0.00
1119,0.01
1121,0.00
1123,0.00
1126,0.01
1128,0.01
